"","codigo_de_osinergmin","razon_social","direccion","distrito","orden_original","bandera","glp","gnv","llanteria","islas_comb_liq","mecanico","aceite","lavado","tienda","cajero","lat","lon","tipo","tipo_bandera","con_glp","con_gnv","grifo_mas_cercano","distancia_min","distancia_avg","num_grifos_cerc","vecino_pecsa_dist","num_vecinos_pecsa","sc_pre","sc_post","tiene_mecanico","producto","fecha","mes","año","precio_de_venta","pop_2017","densidad_2017","ingresos_2012","sc","COMPRADA","vecino_pecsa_thiessen"
"2647",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2017-12-01,12,2017,11.29,661786,8515,922.61,0.166666666666667,0,0
"2648",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-01-01,1,2018,11.78,661786,8515,922.61,0.166666666666667,0,0
"2649",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-02-01,2,2018,11.23,661786,8515,922.61,0.166666666666667,0,0
"2650",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-03-01,3,2018,11.23,661786,8515,922.61,0.166666666666667,0,0
"2651",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-04-01,4,2018,11.48,661786,8515,922.61,0.166666666666667,0,0
"2652",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-05-01,5,2018,11.91,661786,8515,922.61,0.166666666666667,0,0
"2653",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-06-01,6,2018,11.91,661786,8515,922.61,0.166666666666667,0,0
"2654",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-07-01,7,2018,12.15,661786,8515,922.61,0.166666666666667,0,0
"2655",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-08-01,8,2018,12.15,661786,8515,922.61,0.166666666666667,0,0
"2656",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-09-01,9,2018,12.15,661786,8515,922.61,0.166666666666667,0,0
"2657",6746,"CORPORACION VISTA ALEGRE S.A.C.","AV. NICOLAS AYLLON 4706 (LOTE A - FUNDO VISTA ALEGRE)","ATE",165,"PRIMAX",4,10,1,10,0,0,0,0,0,-12.037623,-76.931151,"ABANDERADA","ABANDERADA PRIMAX",1,1,21557,0.286700279994239,0.91155264749335,8,0,0,0.166666666666667,0.166666666666667,0,"DIESEL",2018-10-01,10,2018,12.27,661786,8515,922.61,0.166666666666667,0,0
"2658",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-02-01,2,2017,10.29,357577,10290,1324.25,0.15625,0,0
"2659",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-03-01,3,2017,10.29,357577,10290,1324.25,0.15625,0,0
"2660",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-04-01,4,2017,10.29,357577,10290,1324.25,0.15625,0,0
"2661",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-05-01,5,2017,10.29,357577,10290,1324.25,0.15625,0,0
"2662",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-06-01,6,2017,10.29,357577,10290,1324.25,0.15625,0,0
"2663",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-07-01,7,2017,9.89,357577,10290,1324.25,0.15625,0,0
"2664",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-08-01,8,2017,9.89,357577,10290,1324.25,0.15625,0,0
"2665",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-09-01,9,2017,10.15,357577,10290,1324.25,0.15625,0,0
"2666",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-10-01,10,2017,10.67,357577,10290,1324.25,0.15625,0,0
"2667",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-11-01,11,2017,10.67,357577,10290,1324.25,0.15625,0,0
"2668",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2017-12-01,12,2017,11.12,357577,10290,1324.25,0.15625,0,0
"2669",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-01-01,1,2018,11.22,357577,10290,1324.25,0.1875,0,0
"2670",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-02-01,2,2018,11.22,357577,10290,1324.25,0.1875,0,0
"2671",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-03-01,3,2018,11.22,357577,10290,1324.25,0.1875,0,0
"2672",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-04-01,4,2018,11.245,357577,10290,1324.25,0.1875,0,0
"2673",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-05-01,5,2018,11.61,357577,10290,1324.25,0.1875,0,0
"2674",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-06-01,6,2018,12.11,357577,10290,1324.25,0.1875,0,0
"2675",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-07-01,7,2018,12.11,357577,10290,1324.25,0.1875,0,0
"2676",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-08-01,8,2018,12.11,357577,10290,1324.25,0.1875,0,0
"2677",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-09-01,9,2018,12.16,357577,10290,1324.25,0.1875,0,0
"2678",85107,"INVERSIONES GASSURCO S.A.C","AV. GUARDIA CIVIL SUR ESQUINA CON CALLE DOÑA MERCEDES, MZ B LOTES 1,2 Y 3","SANTIAGO DE SURCO",167,"PRIMAX",2,6,0,6,0,1,0,0,0,-12.171327,-76.991712,"ABANDERADA","ABANDERADA PRIMAX",1,1,14632,0.412511667046994,0.838518044485021,4,0,0,0.15625,0.1875,1,"DIESEL",2018-10-01,10,2018,12.78,357577,10290,1324.25,0.1875,0,0
"2679",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-02-01,2,2017,9.94,729974,19777,1044.32,0.166666666666667,0,0
"2680",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-03-01,3,2017,9.94,729974,19777,1044.32,0.166666666666667,0,0
"2681",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-04-01,4,2017,10.2,729974,19777,1044.32,0.166666666666667,0,0
"2682",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-05-01,5,2017,10.175,729974,19777,1044.32,0.166666666666667,0,0
"2683",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-06-01,6,2017,10.17,729974,19777,1044.32,0.166666666666667,0,0
"2684",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-07-01,7,2017,9.915,729974,19777,1044.32,0.166666666666667,0,0
"2685",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-08-01,8,2017,9.99,729974,19777,1044.32,0.166666666666667,0,0
"2686",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-09-01,9,2017,10.39,729974,19777,1044.32,0.166666666666667,0,0
"2687",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-10-01,10,2017,11.01,729974,19777,1044.32,0.166666666666667,0,0
"2688",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-11-01,11,2017,10.715,729974,19777,1044.32,0.166666666666667,0,0
"2689",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,0,2,0.166666666666667,0.2,1,"DIESEL",2017-12-01,12,2017,11.14,729974,19777,1044.32,0.166666666666667,0,0
"2690",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-01-01,1,2018,11.14,729974,19777,1044.32,0.2,1,1
"2691",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-02-01,2,2018,11.14,729974,19777,1044.32,0.2,1,1
"2692",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-03-01,3,2018,11.14,729974,19777,1044.32,0.2,1,1
"2693",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-04-01,4,2018,11.42,729974,19777,1044.32,0.2,1,1
"2694",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-05-01,5,2018,11.74,729974,19777,1044.32,0.2,1,1
"2695",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-06-01,6,2018,12.02,729974,19777,1044.32,0.2,1,1
"2696",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-07-01,7,2018,11.99,729974,19777,1044.32,0.2,1,1
"2697",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-08-01,8,2018,12.02,729974,19777,1044.32,0.2,1,1
"2698",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-09-01,9,2018,12.05,729974,19777,1044.32,0.2,1,1
"2699",41487,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","INTERSECCION DE LA AV. UNIVERSITARIA Y AV. ANGELICA GAMARRA (LT. 01-B), URB. SANTO TOMAS DE GARAGAY","SAN MARTIN DE PORRES",168,"PECSA",0,0,1,6,0,0,1,1,0,-12.006958,-77.082799,"PROPIA","PROPIA PECSA",0,0,18877,0.628585114936663,0.941510775992587,9,1,2,0.166666666666667,0.2,1,"DIESEL",2018-10-01,10,2018,12.69,729974,19777,1044.32,0.2,1,1
"2700",8065,"PERUANA DE ESTACIONES DE SERVICIOS S.A.C.","AV. MATEO PUMACAHUA S/N. MZ. D, LOTE 1","VILLA EL SALVADOR",170,"PECSA",4,0,0,10,0,0,0,0,0,-12.193165,-76.964313,"PROPIA","PROPIA PECSA",1,0,121053,0.833293060736979,1.00985761651995,3,0,0,0.125,0.125,0,"DIESEL",2017-02-01,2,2017,10.19,482027,13594,911.82,0.125,0,0
